Date,HDFC,NTPC,SBIN,UPL,DRREDDY,GAIL,ULTRACEMCO,TCS,GRASIM,ICICIBANK,TATAMOTORS,RELIANCE,BRITANNIA,HEROMOTOCO,BAJFINANCE,ITC,LT,BAJAJFINSV,HINDUNILVR,BAJAJ-AUTO,COALINDIA,SHREECEM,MARUTI,IOC,TECHM,VEDL,NESTLEIND,BPCL,EICHERMOT,INFY,SUNPHARMA,TITAN,INFRATEL,HDFCBANK,JSWSTEEL,M&M,HINDALCO,ZEEL,INDUSINDBK,AXISBANK,POWERGRID,WIPRO,KOTAKBANK,TATASTEEL,BHARTIARTL,CIPLA,ASIANPAINT,HCLTECH,ADANIPORTS,ONGC
2012-08-13,716.35,172.2,1906.55,120.05,1640.15,368.95,1711.4,1266.3,2983.75,948.95,228.25,788.15,456.6,1889.25,1089.85,266.9,1440.25,912.45,490.3,1708.5,347.65,3205.1,1184.95,254.5,817.35,195.15,4434.0,350.65,2079.35,2320.1,682.0,223.0,,607.45,744.3,739.8,121.4,170.7,327.8,1080.85,119.9,355.6,583.7,395.45,260.05,349.9,3772.65,542.9,125.2,280.55
2012-08-14,702.85,171.8,1910.35,120.6,1645.65,375.1,1711.9,1268.4,3013.4,969.8,235.0,799.55,465.15,1880.15,1082.35,267.8,1454.6,942.7,495.9,1688.6,353.75,3219.15,1184.9,254.9,816.6,193.15,4452.45,346.45,2101.8,2329.35,667.3,225.15,,608.15,749.8,748.5,120.1,172.45,333.0,1107.2,120.05,355.5,586.15,406.1,260.8,349.5,3781.95,550.55,128.15,285.75
2012-08-16,710.15,170.0,1894.45,116.55,1658.6,367.35,1721.1,1263.55,3025.7,956.4,235.45,816.15,467.85,1929.9,1095.7,258.35,1477.4,916.15,494.75,1692.75,353.6,3208.35,1172.6,250.5,845.45,188.1,4441.9,343.85,2221.25,2315.45,662.45,219.95,,600.05,750.55,765.3,116.7,172.2,332.75,1113.95,120.1,349.4,586.05,398.25,260.0,356.0,3711.95,558.05,127.15,284.3
2012-08-17,713.3,168.05,1897.05,115.05,1669.0,360.75,1732.35,1278.6,3021.95,962.15,240.2,816.1,469.95,1935.2,1081.35,262.1,1451.85,895.0,503.4,1696.4,349.9,3291.4,1177.55,252.05,849.0,187.1,4460.65,340.6,2225.25,2351.05,661.05,220.6,,595.1,720.65,769.35,113.7,169.35,333.25,1110.2,117.65,353.5,589.75,394.8,262.3,354.95,3678.55,557.35,123.5,282.05
2012-08-21,732.5,173.75,1915.1,111.55,1659.95,369.65,1718.9,1298.65,3047.2,975.2,246.2,814.25,473.75,1921.05,1075.65,260.75,1466.75,937.0,513.6,1712.35,352.45,3300.65,1187.9,251.95,869.0,193.65,4591.9,338.75,2229.85,2409.0,665.75,223.3,,596.4,733.2,785.55,112.35,170.85,332.05,1110.7,119.55,355.75,588.7,392.1,258.55,359.95,3694.1,557.75,119.85,287.05
2012-08-22,726.4,171.4,1912.15,108.55,1676.1,367.15,1735.6,1291.65,3046.35,973.85,248.1,807.8,474.15,1935.9,1081.6,261.65,1457.25,926.2,512.85,1724.65,355.75,3257.75,1183.15,256.05,855.7,190.5,4590.75,348.9,2232.0,2433.6,664.2,223.25,,596.9,720.55,786.0,112.75,169.1,337.2,1108.0,118.95,354.5,593.8,392.55,248.65,360.3,3692.05,553.1,116.55,286.2
2012-08-23,719.75,170.5,1911.85,111.15,1675.05,366.5,1726.45,1323.45,3029.05,973.85,245.3,794.5,478.4,1938.6,1080.95,264.25,1432.15,881.9,520.4,1710.2,359.1,3372.15,1181.0,252.85,865.65,190.4,4688.05,351.15,2222.45,2477.2,668.3,223.0,,597.7,719.5,771.05,113.1,167.75,330.75,1094.65,117.45,363.1,590.75,398.55,249.0,364.1,3700.0,559.35,110.8,281.7
2012-08-24,722.5,168.6,1893.85,113.55,1677.1,365.9,1723.55,1322.85,3031.35,954.35,246.05,782.1,484.85,1936.0,1081.2,265.15,1420.8,824.95,517.95,1711.4,367.05,3394.25,1190.3,249.6,871.35,191.9,4710.3,354.55,2183.2,2444.8,665.6,222.15,,596.3,737.5,761.95,111.0,166.7,328.45,1075.45,117.1,365.1,584.95,387.8,247.95,366.65,3676.55,557.4,112.0,286.85
2012-08-27,721.95,168.95,1844.5,115.2,1671.1,365.5,1751.35,1320.45,3032.0,935.25,241.05,787.35,489.55,1930.2,1084.9,265.35,1396.6,791.75,521.05,1721.35,364.75,3509.35,1167.8,248.45,875.1,187.5,4732.75,354.0,2172.5,2411.9,669.95,221.45,,594.35,721.55,773.5,110.1,167.6,325.7,1039.1,118.3,361.25,574.9,385.65,249.15,368.15,3662.25,558.55,108.0,287.45
2012-08-28,723.25,171.85,1844.2,115.95,1695.25,366.05,1734.45,1350.9,3008.75,922.35,237.3,790.2,488.45,1914.75,1065.4,268.15,1361.7,796.05,524.1,1691.15,359.45,3501.15,1164.45,247.15,842.95,182.4,4721.95,354.25,2150.75,2421.15,681.35,221.3,,589.35,710.4,771.05,106.7,164.75,319.05,1017.25,121.5,363.65,576.45,378.2,248.8,367.75,3725.95,557.5,108.85,281.15
2012-08-29,715.05,172.3,1829.9,116.35,1687.65,364.85,1717.3,1343.3,3009.75,916.4,233.4,782.15,487.95,1849.05,1037.6,269.35,1349.35,765.05,522.55,1624.85,359.8,3478.7,1167.8,244.05,834.9,172.35,4701.05,352.15,2140.1,2388.3,676.1,221.55,,588.55,689.05,771.8,103.8,164.6,315.0,1018.45,119.05,364.15,580.5,374.4,242.3,366.45,3702.25,547.55,109.45,275.45
2012-08-30,726.6,171.45,1839.7,119.5,1695.7,356.5,1712.55,1367.15,2975.9,919.95,236.75,783.4,489.5,1823.6,1058.2,270.6,1354.65,787.4,528.7,1631.2,360.7,3411.25,1143.6,246.25,793.05,172.55,4669.65,348.0,2120.15,2392.7,672.05,222.05,,595.9,695.0,772.0,106.1,165.05,314.0,1013.25,121.75,369.0,592.55,365.9,242.85,372.3,3696.35,546.55,114.5,275.8
2012-08-31,735.3,168.05,1837.35,119.6,1677.6,355.05,1693.9,1343.75,2989.8,902.15,234.3,766.4,501.0,1763.0,1049.05,267.65,1342.9,796.2,515.1,1617.2,351.45,3385.0,1143.3,242.55,798.6,171.45,4635.3,334.85,2144.8,2361.65,668.4,220.35,,595.35,693.7,763.15,103.85,163.45,316.55,991.8,119.45,362.6,574.1,361.4,247.8,376.45,3640.7,544.4,113.75,275.9
2012-09-03,734.65,168.8,1850.7,119.4,1670.2,349.6,1665.7,1337.85,2977.25,902.8,230.9,763.05,504.35,1798.95,1047.45,267.6,1352.1,800.75,515.1,1662.5,360.9,3360.9,1162.5,242.8,810.55,169.6,4593.25,340.9,2117.5,2365.1,666.8,223.95,,590.45,671.1,757.25,103.8,161.15,314.95,977.6,121.55,364.2,574.75,358.0,246.85,384.8,3651.0,555.55,116.25,272.4
2012-09-04,722.55,170.35,1875.0,119.95,1681.2,358.55,1670.1,1340.85,2964.9,912.65,234.85,779.6,506.65,1807.85,1053.95,266.5,1365.85,806.45,521.05,1647.45,360.65,3331.25,1174.65,243.95,821.15,169.95,4621.9,346.95,2079.9,2360.8,661.7,225.65,,590.1,676.7,761.65,103.65,169.0,315.7,978.3,123.95,363.05,572.85,363.7,249.75,379.75,3693.2,561.5,116.6,271.65
2012-09-05,724.65,168.55,1830.25,120.45,1676.45,356.05,1675.05,1364.5,2926.55,879.65,228.7,771.15,502.9,1808.1,1046.9,267.75,1324.3,805.35,531.2,1644.95,359.2,3395.15,1174.5,245.5,831.9,164.15,4599.25,345.45,2064.05,2339.45,650.4,222.5,,592.1,655.05,755.15,100.85,171.2,312.5,930.25,122.7,362.1,569.05,349.9,257.85,373.6,3651.35,562.05,115.6,273.3
2012-09-06,722.4,171.5,1853.95,121.75,1673.7,361.0,1691.2,1375.6,2929.9,896.45,233.05,768.2,505.0,1790.0,1044.25,260.45,1314.9,783.05,526.45,1641.85,358.25,3378.95,1183.45,247.45,838.2,163.1,4603.85,347.3,2065.55,2422.0,651.5,220.2,,588.15,658.3,759.1,101.75,173.1,312.55,948.7,121.1,377.45,573.35,351.25,252.1,375.0,3700.25,568.55,114.15,274.6
2012-09-07,729.4,172.25,1892.05,120.7,1700.1,364.65,1736.25,1386.7,2973.8,937.85,243.3,791.75,497.5,1799.8,1070.55,262.75,1368.2,783.35,538.95,1688.2,361.2,3406.0,1205.0,248.3,858.85,167.05,4602.8,345.1,2083.0,2487.25,664.6,227.35,,590.4,673.7,763.8,105.15,170.7,316.4,976.85,121.9,377.8,576.7,370.9,256.0,381.3,3770.5,577.0,112.95,275.65
2012-09-08,731.0,171.65,1898.5,121.05,1725.65,363.05,1741.0,1386.5,2971.15,941.0,245.7,796.0,497.95,1805.75,1062.3,263.35,1373.3,787.4,540.95,1682.7,360.55,3380.95,1209.2,248.95,853.1,170.0,4654.15,344.25,2079.95,2496.0,667.05,229.45,,591.05,679.1,765.25,106.85,172.25,316.9,978.8,121.7,380.75,576.0,373.85,254.7,391.25,3758.0,574.25,112.7,276.35
2012-09-10,741.2,172.0,1861.15,122.65,1716.65,367.4,1755.05,1371.45,2976.9,934.3,248.9,792.05,496.15,1820.4,1045.65,264.65,1378.7,772.35,535.15,1709.35,366.7,3405.35,1206.1,252.25,880.05,169.75,4589.7,342.5,2089.15,2512.35,683.55,234.95,,591.15,689.4,766.45,108.3,171.4,313.3,952.95,121.95,376.45,571.4,380.05,261.05,387.15,3738.65,573.7,112.7,278.35
2012-09-11,759.55,174.35,1857.7,123.95,1725.85,373.0,1756.05,1392.65,3019.7,945.8,249.8,791.0,490.05,1798.35,1070.3,267.3,1369.1,749.85,531.85,1715.35,366.7,3468.5,1213.85,253.55,892.55,159.3,4519.35,349.2,2110.3,2529.5,685.05,237.3,,594.4,684.8,762.4,109.3,169.05,310.3,952.85,120.95,374.85,583.3,376.95,261.6,389.55,3776.15,576.95,112.45,277.55
2012-09-12,756.55,170.65,1859.4,123.7,1769.4,367.35,1761.55,1414.9,3013.05,949.1,263.25,798.1,490.95,1787.15,1098.85,269.3,1409.4,743.4,541.0,1693.35,376.65,3473.4,1220.2,253.05,925.65,162.6,4574.35,347.55,2160.2,2539.7,681.6,238.2,,599.2,695.3,762.95,109.1,169.2,311.45,956.0,121.4,384.55,584.65,387.15,260.75,379.5,3845.4,582.25,110.9,280.15
2012-09-13,750.35,171.15,1867.6,124.35,1778.8,369.55,1718.3,1417.7,3035.95,959.45,259.4,799.15,487.95,1822.4,1081.8,269.65,1418.3,747.05,547.05,1714.65,380.0,3463.3,1210.6,254.6,914.0,160.15,4535.3,354.7,2238.2,2555.05,676.6,239.2,,599.2,687.45,755.75,109.55,170.55,310.15,948.05,121.15,387.9,584.2,387.6,253.55,369.6,3849.5,587.8,110.6,282.9
2012-09-14,770.45,168.3,1971.5,124.2,1747.5,374.55,1754.45,1413.1,3111.0,1008.0,270.3,841.75,488.8,1862.55,1092.55,268.25,1490.0,764.7,548.05,1744.5,383.2,3403.75,1261.1,248.8,910.65,169.2,4489.4,350.2,2269.6,2632.1,678.15,240.55,,612.75,712.35,777.2,118.35,170.1,318.75,1009.9,120.0,391.55,609.35,405.0,255.1,369.3,3901.4,582.85,111.6,282.0
2012-09-17,779.9,169.0,2079.55,128.5,1670.5,377.05,1763.4,1342.1,3098.0,1060.65,277.85,873.75,490.65,1919.8,1120.25,253.5,1555.45,765.15,531.85,1738.6,374.3,3427.5,1279.3,247.8,903.5,176.25,4461.9,338.75,2316.0,2564.5,672.9,241.8,,608.3,726.85,792.0,117.15,171.65,330.25,1057.5,117.6,384.8,606.25,409.95,264.75,369.7,3884.55,567.65,111.65,280.85
2012-09-18,774.6,166.35,2149.45,129.95,1676.65,388.0,1804.95,1299.8,3110.05,1049.05,273.5,855.6,488.15,1930.9,1105.95,254.2,1553.65,763.0,532.4,1748.55,375.55,3501.9,1275.95,248.35,901.35,176.25,4400.8,337.45,2291.65,2600.8,673.8,240.9,,605.45,727.95,798.25,114.55,180.15,332.55,1073.4,117.65,369.7,599.5,405.3,268.2,364.75,3900.5,573.65,117.05,280.75
2012-09-20,760.9,164.1,2123.35,128.05,1665.05,374.6,1837.6,1322.0,3110.55,1022.55,271.6,832.5,484.1,1900.4,1093.65,256.45,1521.6,761.9,527.5,1790.55,364.5,3541.3,1282.9,248.15,899.0,171.15,4360.25,345.3,2242.65,2617.2,671.0,242.5,,606.9,706.8,784.6,113.65,184.65,331.3,1044.4,116.75,373.05,602.65,393.1,268.25,360.9,3895.75,568.1,115.5,285.1
2012-09-21,780.2,168.75,2213.2,130.95,1643.7,385.35,1837.6,1304.05,3235.75,1065.5,275.45,850.3,480.15,1922.5,1090.85,261.6,1585.25,779.5,529.7,1800.6,372.6,3634.25,1311.75,252.7,913.35,181.15,4354.1,347.3,2208.85,2593.3,669.5,241.35,,625.15,730.8,808.9,118.2,177.8,337.85,1124.65,120.25,378.0,622.45,409.35,279.25,361.3,3946.6,569.85,115.7,294.5
2012-09-24,759.35,166.45,2198.25,127.15,1665.75,384.0,1832.25,1289.45,3203.2,1070.95,273.7,836.35,474.0,1921.7,1114.7,255.85,1578.25,827.15,518.05,1809.2,369.75,3615.15,1354.65,256.2,916.15,181.05,4352.25,344.85,2261.55,2600.15,679.45,244.25,,635.0,745.55,839.1,119.1,175.5,345.25,1132.65,118.1,380.45,623.65,406.7,279.0,355.6,3979.9,558.7,119.55,287.15
2012-09-25,768.8,164.95,2196.5,125.45,1655.0,383.7,1836.3,1293.2,3250.55,1066.9,268.9,839.75,470.2,1891.7,1128.7,260.8,1574.45,823.05,528.4,1788.05,368.65,3623.85,1321.7,254.15,927.5,177.85,4350.6,349.35,2230.75,2598.05,676.25,244.95,,636.9,745.1,846.05,119.55,178.0,344.7,1101.95,117.4,377.25,641.1,400.35,275.6,363.0,3936.5,565.3,120.0,283.8
2012-09-26,760.9,165.0,2229.0,124.35,1623.55,386.7,1885.0,1285.6,3231.0,1065.5,263.1,844.75,478.25,1919.95,1162.5,263.8,1562.4,836.1,526.85,1798.55,358.15,3680.45,1312.1,254.6,938.25,175.9,4344.2,351.85,2245.55,2589.3,675.7,245.15,,630.75,739.3,849.8,116.65,178.8,343.55,1126.8,117.0,379.85,640.95,396.2,265.2,373.45,3893.15,568.85,122.6,281.8
2012-09-27,761.25,164.35,2247.25,128.15,1622.8,382.85,1950.85,1271.55,3252.6,1055.35,259.8,829.85,480.45,1876.3,1165.8,266.95,1598.15,854.55,537.75,1820.1,357.6,3770.3,1331.05,248.8,952.15,169.75,4324.4,346.85,2238.4,2549.35,677.45,254.25,,630.8,738.65,852.2,116.5,184.4,343.3,1128.8,116.75,375.7,644.65,396.3,261.4,371.45,3870.3,583.45,122.05,275.2
2012-09-28,774.4,168.1,2240.6,131.65,1645.65,382.75,1967.85,1295.9,3314.25,1058.8,267.55,837.2,475.75,1880.3,1179.75,272.4,1596.8,873.6,545.85,1830.1,358.95,3890.65,1350.6,250.5,972.05,171.2,4401.95,348.7,2311.2,2534.95,695.55,261.15,,629.15,756.95,864.7,120.7,195.35,355.3,1136.0,120.5,381.05,648.75,400.9,265.45,380.1,3934.8,577.45,127.5,280.85
2012-10-01,768.95,170.15,2270.15,131.95,1646.45,382.6,2014.55,1302.95,3393.9,1050.65,274.7,833.5,477.0,1880.55,1191.4,273.25,1606.7,893.7,542.85,1810.4,357.6,4065.45,1358.0,252.95,1025.55,173.35,4435.55,351.5,2258.85,2609.65,693.15,262.3,,622.85,737.55,863.65,122.85,197.1,363.0,1130.7,120.05,382.7,645.1,398.95,265.05,378.9,3939.65,581.15,125.5,277.95
2012-10-03,776.3,170.05,2296.9,132.55,1683.15,384.85,2010.3,1322.65,3375.6,1053.0,273.5,846.1,472.95,1849.7,1179.0,270.25,1609.05,925.2,555.5,1781.25,365.2,4024.7,1363.45,254.1,994.2,176.55,4557.9,348.05,2293.35,2578.25,697.7,258.85,,619.45,738.45,869.9,124.7,194.65,369.5,1113.4,117.65,380.25,639.35,403.8,265.3,381.05,3908.05,591.35,129.5,281.0
2012-10-04,789.05,170.85,2345.7,131.65,1720.2,391.4,1982.05,1317.15,3397.75,1083.4,274.3,852.9,477.7,1831.4,1182.15,275.3,1634.05,954.0,555.5,1761.25,361.7,4075.1,1390.5,260.3,971.8,175.1,4586.05,359.85,2272.9,2575.65,698.75,267.25,,631.3,743.2,858.45,123.95,204.9,371.1,1140.8,118.0,382.9,639.6,409.0,269.75,366.05,3874.0,589.05,129.6,284.2
2012-10-05,749.95,171.05,2339.45,132.85,1697.3,393.05,1971.1,1304.0,3362.15,1066.7,280.55,857.8,486.25,1810.45,1196.25,275.65,1649.9,918.4,565.4,1751.05,363.45,3873.95,1387.7,259.15,946.8,172.15,4599.5,356.5,2302.7,2526.85,682.55,268.8,,622.4,738.25,869.0,125.0,200.45,369.25,1142.95,118.2,373.25,638.7,410.55,265.75,364.25,3811.25,573.55,128.15,287.2
2012-10-08,750.6,171.55,2269.45,131.4,1701.95,391.45,2005.7,1292.7,3298.9,1052.2,272.45,819.4,492.3,1788.15,1175.95,277.75,1595.75,861.25,560.05,1753.55,357.4,3840.15,1385.45,260.05,940.05,170.95,4602.15,355.35,2248.5,2488.2,708.65,260.35,,620.7,735.25,865.7,120.5,197.7,368.85,1130.95,118.7,365.4,627.35,407.65,270.45,367.4,3889.85,558.75,123.8,282.1
2012-10-09,747.95,169.8,2282.55,131.05,1708.0,381.05,2056.35,1294.85,3310.15,1064.15,269.7,815.3,509.8,1803.4,1180.35,280.05,1632.8,872.4,568.85,1746.35,356.55,3909.75,1392.6,258.6,952.45,173.0,4630.5,357.4,2263.7,2536.25,723.5,265.15,,625.75,742.95,869.2,118.65,194.6,365.75,1128.4,120.2,367.15,637.0,412.05,265.3,371.9,3891.6,560.75,122.65,280.85
2012-10-10,741.2,166.5,2223.55,125.45,1691.7,375.5,2048.85,1289.35,3302.1,1054.2,267.45,816.0,504.35,1814.35,1201.05,281.0,1616.5,854.9,563.9,1742.95,353.25,3931.65,1378.95,258.45,965.3,170.45,4640.4,351.7,2238.5,2504.15,721.15,268.4,,617.95,748.0,851.75,116.0,188.6,357.7,1106.8,119.45,360.85,628.65,411.6,262.05,367.3,3896.0,565.3,120.5,275.65
2012-10-11,748.1,167.85,2267.15,126.25,1702.45,376.35,2038.7,1289.45,3346.15,1057.95,273.8,819.95,500.6,1806.15,1200.05,283.5,1653.15,861.85,571.35,1758.65,358.75,3978.4,1369.2,258.85,979.5,173.95,4646.15,352.8,2240.7,2533.2,720.05,269.1,,624.85,772.7,850.35,118.05,190.3,363.0,1133.7,119.15,358.25,634.1,420.25,267.3,360.25,3895.3,576.85,124.3,279.95
2012-10-12,740.25,168.9,2251.75,123.75,1683.95,379.95,2044.7,1298.45,3388.1,1044.75,271.25,818.9,493.55,1778.85,1204.85,283.5,1650.0,859.4,575.05,1744.3,359.3,4003.75,1372.05,257.3,961.85,173.75,4680.25,351.15,2225.1,2395.35,713.25,274.3,,631.15,767.15,854.2,118.05,192.8,365.7,1119.7,119.95,352.05,626.95,420.95,260.35,364.1,3899.0,581.65,125.4,277.15
2012-10-15,740.2,168.15,2264.45,125.85,1701.2,380.0,2040.1,1294.65,3422.65,1053.4,269.4,823.05,490.55,1767.45,1206.35,286.75,1636.05,853.7,578.55,1752.2,356.45,4079.1,1338.25,255.7,940.55,171.9,4695.6,349.85,2207.6,2365.6,714.8,270.6,,634.15,765.15,858.0,120.1,188.85,361.65,1119.1,118.85,351.9,628.8,418.9,264.05,369.75,3873.85,583.7,123.45,279.85
